id,path
4270,7 8 43 17 21 47 21 47 21 22 48 12 9 4
4084,1 8 43 11 21 47 21 22 48 12 9 4
4271,7 8 43 17 21 47 21 47 21 22 48 12 9 10
3782,20 68 28 32 33 61 19
9481,7 8 39 17 32 33 12 9 4
13219,1 8 13 32 33 22 18 9 4
11472,7 8 37 30 30 23 24 22 49 9 4
16192,7 8 74 98 53 30 103 104 57 9 10
9720,1 8 39 68 28 23 24 22 18 10
14975,7 8 28 23 24 22 12 9 10
17183,1 8 37 103 104 29 9 4
14976,7 8 28 23 24 22 12 9 4
15876,20 43 51 51 74 74 11 21 22 12 9 10
8232,1 8 15 37 38 19
2419,7 8 43 11 21 32 33 34 22 33 14 9 10
2420,7 8 43 11 21 32 33 34 22 33 14 9 4
4633,1 8 17 43 44 19
15877,20 43 51 51 74 74 11 21 22 12 9 4
6392,20 41 17 41 42 44 75 42 18 10
13959,7 8 58 32 21 47 21 47 21 22 12 40 9 10
11292,7 8 56 57 52 44 75 19
13958,7 8 58 32 21 47 21 47 21 22 12 40 9 4
1161,1 8 39 43 44 19
823,20 53 30 32 33 22 18 19
822,20 53 30 32 33 22 18 10
6513,1 8 28 30 31 29 40 9 10
24445,7 8 39 17 32 33 12 9 10
19370,7 8 37 30 30 23 24 22 49 9 10
4667,20 56 32 33 22 33 57 9 4
13539,20 43 41 21 22 9 4
17371,1 8 51 13 14 19
22096,20 43 11 21 112 113 54 18 10
4668,20 56 32 33 22 33 57 9 10
6971,20 41 51 74 74 11 21 22 18 10
2116,20 68 28 29 19
23501,1 8 43 80 35 32 33 12 9 4
25989,7 8 51 11 21 32 21 112 113 14 9 4
23502,1 8 43 80 35 32 33 12 9 10
15803,7 8 43 43 123 124 19
13538,20 43 41 21 22 9 10
11876,1 8 74 43 44 42 40 40 9 10
19376,7 8 74 41 43 17 11 21 22 61 9 10
16831,7 8 17 43 73 21 26 70 71 27 72 4
7843,1 8 68 28 32 33 22 61 19
21887,20 28 74 77 21 22 18 10
19721,20 79 73 21 26 70 71 27 72 4
106,1 8 37 38 9 10
9641,7 8 37 23 24 22 33 29 18 10
105,1 8 37 38 9 4
19375,7 8 74 41 43 17 11 21 22 61 9 4
9448,1 8 13 32 33 22 18 9 10
25906,7 8 11 21 22 61 49 9 10
20491,20 43 51 35 32 33 22 33 31 54 9 10
25900,7 8 11 21 22 61 49 9 4
3355,20 43 51 35 32 33 22 33 31 54 9 4
11912,20 79 28 32 33 22 18 10
17891,1 8 35 21 22 36 44 9 4
25091,7 8 43 35 47 48 55 9 4
8264,7 8 50 21 47 48 22 33 38 16 9 10
11913,20 79 28 32 33 22 18 19
375,1 8 11 47 48 57 9 4
11536,7 8 43 35 47 48 55 9 10
8263,7 8 50 21 47 48 22 33 38 16 9 4
1411,1 8 11 47 48 57 9 10
10950,65 21 32 33 34 22 12 9 4
20049,7 8 41 11 21 32 33 34 22 18 10
25156,1 8 41 17 35 36 42 9 4
5770,1 8 60 17 21 22 33 57 75 9 4
5769,1 8 60 17 21 22 33 57 75 9 10
24439,1 8 74 43 44 75 18 10
19572,20 43 11 21 47 21 32 21 22 33 29 9 10
22112,20 17 21 22 113 22 18 19
21168,20 28 32 21 88 32 21 22 61 9 4
4395,1 8 80 11 12 44 81 9 10
25057,1 8 39 35 23 24 22 12 9 4
4396,1 8 80 11 12 44 81 9 4
9944,20 41 17 114 115 19
19571,20 43 11 21 47 21 32 21 22 33 29 9 4
6410,20 28 32 21 88 32 21 22 61 9 10
26383,1 8 51 28 29 42 9 10
23018,20 41 39 11 21 22 49 9 10
23019,20 41 39 11 21 22 49 9 4
7717,7 8 28 30 31 14 9 10
26384,1 8 51 28 29 42 9 4
47,7 8 28 30 31 14 9 4
15725,7 8 35 103 104 31 29 9 10
22091,1 8 17 17 21 22 33 29 18 10
11780,1 8 41 43 11 47 48 38 9 10
13242,1 8 28 103 30 32 33 22 18 10
1757,20 28 32 33 22 12 9 4
25792,7 8 13 23 24 22 33 31 54 40 9 4
11779,1 8 41 43 11 47 48 38 9 4
25278,20 41 28 29 40 9 4
1756,20 28 32 33 22 12 9 10
10951,65 21 32 33 34 22 12 9 10
23104,1 8 11 21 22 22 40 9 4
11761,1 8 11 21 22 22 40 9 10
18009,1 8 58 21 112 113 54 9 10
17890,1 8 35 21 22 36 44 9 10
15726,7 8 35 103 104 31 29 9 4
4113,20 11 21 23 21 22 12 9 4
2746,7 8 43 80 28 29 9 4
4114,20 11 21 23 21 22 12 9 10
8858,65 21 32 33 34 33 12 9 4
3864,20 17 18 99 44 19
18008,1 8 58 21 112 113 54 9 4
22111,20 17 21 22 113 22 18 10
2745,7 8 43 80 28 29 9 10
18453,20 68 13 32 33 22 33 29 52 69 9 10
18444,20 68 13 32 33 22 33 29 52 69 9 4
25277,20 41 28 29 40 9 10
8859,65 21 32 33 34 33 12 9 10
26155,20 77 21 22 78 9 10
1323,20 41 28 32 21 23 21 22 33 29 9 10
17354,1 8 43 80 11 21 47 21 22 18 10
12483,20 41 28 32 21 23 21 22 33 29 9 4
22603,1 8 51 74 74 11 21 112 113 54 18 10
8677,1 8 41 39 28 29 76 19
14057,20 79 28 30 31 29 9 4
923,7 8 73 21 26 70 71 27 72 4
10433,7 8 51 11 21 22 33 31 36 9 10
7891,1 2 26 27 22 33 29 18 81 9 10
14056,20 79 28 30 31 29 9 10
26154,20 77 21 22 78 9 4
22609,1 8 98 17 51 98 11 21 22 12 9 4
10432,7 8 51 11 21 22 33 31 36 9 4
24544,1 8 60 17 21 22 113 22 48 12 9 10
17001,20 39 28 32 33 22 55 9 10
18154,7 8 37 38 18 19
25743,1 2 26 27 22 33 29 18 81 9 4
6197,1 8 98 17 51 98 11 21 22 12 9 10
6379,1 17 32 33 34 33 38 40 9 10
555,1 8 37 32 33 12 9 10
554,1 8 37 32 33 12 9 4
8025,20 68 17 21 88 32 21 26 70 71 27 10
10057,20 37 32 33 22 78 67 9 10
24543,1 8 60 17 21 22 113 22 48 12 9 4
18558,20 74 41 11 21 22 33 29 9 4
23000,7 8 17 21 22 33 57 44 9 4
6301,1 8 73 32 21 22 61 18 42 9 10
10058,20 37 32 33 22 78 67 9 4
26112,1 8 73 32 21 22 61 18 42 9 4
18557,20 74 41 11 21 22 33 29 9 10
7476,20 43 39 11 21 22 12 9 10
12571,1 8 60 17 21 23 21 22 33 14 9 10
8687,7 8 39 28 30 31 14 40 40 9 10
9653,7 8 39 28 30 31 14 40 40 9 4
7477,20 43 39 11 21 22 12 9 4
11601,1 8 60 17 21 23 21 22 33 14 9 4
5467,1 17 32 33 34 33 38 40 9 4
14826,7 8 79 73 32 21 22 33 36 9 10
16839,1 8 50 21 112 113 54 52 18 9 10
4422,7 8 41 11 21 22 12 9 10
22581,89 21 91 21 22 33 29 9 10
5620,7 8 39 77 21 22 78 40 9 10
7126,7 8 116 47 21 22 18 10
22582,89 21 91 21 22 33 29 9 4
5134,7 8 41 11 21 22 12 9 4
10239,7 8 41 11 21 22 24 14 40 9 4
10999,1 8 58 21 23 21 22 12 9 10
16913,20 17 21 32 33 34 33 22 54 9 4
1577,1 8 58 21 23 21 22 12 9 4
16912,20 17 21 32 33 34 33 22 54 9 10
12245,20 74 98 11 21 22 33 38 9 10
12244,20 74 98 11 21 22 33 38 9 4
16266,7 8 74 17 21 22 61 19
23141,1 8 39 11 88 32 21 22 33 54 9 4
683,7 8 37 38 18 10
23968,7 8 39 51 11 21 22 12 9 10
66,1 8 15 13 14 9 4
22751,7 2 26 27 22 12 16 9 10
26629,7 8 39 50 32 33 34 33 104 29 40 9 10
5067,1 8 15 13 14 9 10
23142,1 8 39 11 88 32 21 22 33 54 9 10
26184,1 8 43 35 30 31 57 44 9 4
8381,7 8 17 74 98 51 52 75 18 10
16034,1 8 11 21 32 21 47 21 22 33 14 9 10
24341,1 8 11 21 32 21 47 21 22 33 14 9 4
4750,20 11 21 22 18 44 9 10
24922,7 8 37 103 32 33 18 10
15559,7 8 51 74 17 35 36 9 4
23095,1 8 50 21 32 21 47 21 22 33 54 52 18 10
15558,7 8 51 74 17 35 36 9 10
12911,20 41 39 35 23 24 22 78 40 9 10
15755,7 8 98 11 21 26 70 71 27 72 4
14940,7 8 17 11 21 47 21 22 48 12 9 10
16784,7 2 26 27 22 61 36 44 9 10
8543,1 8 13 30 31 29 9 10
26097,7 8 50 47 48 22 33 104 29 67 40 9 4
14711,1 8 11 47 48 57 18 10
12067,7 8 17 43 43 43 11 21 22 18 10
26096,7 8 50 47 48 22 33 104 29 67 40 9 10
8542,1 8 13 30 31 29 9 4
18236,7 8 39 77 21 22 12 40 9 4
16783,7 2 26 27 22 61 36 44 9 4
21672,7 8 51 17 18 69 9 10
14498,20 74 43 44 44 75 19
8922,1 8 50 21 23 21 26 70 71 27 10
26587,7 8 39 77 21 22 12 40 9 10
13398,7 8 51 17 18 69 9 4
26687,65 32 21 22 55 9 10
13807,1 8 39 17 37 32 33 22 12 9 10
26688,65 32 21 22 55 9 4
23958,20 11 32 21 22 33 36 9 4
26981,1 8 51 74 43 43 11 21 32 33 34 22 12 9 10
5621,7 8 39 77 21 22 78 40 9 4
13462,7 8 17 11 21 47 21 22 48 12 9 4
13806,1 8 39 17 37 32 33 22 12 9 4
23957,20 11 32 21 22 33 36 9 10
22066,7 8 73 21 32 21 47 21 22 33 29 9 4
14206,1 8 17 11 21 22 61 9 10
26935,20 17 32 21 22 33 36 40 9 10
6546,1 8 11 12 69 99 9 4
12485,7 8 50 21 23 21 22 33 38 9 10
1056,7 8 43 17 21 22 61 19
15757,1 8 98 11 21 26 70 71 27 10
19156,1 8 116 21 23 21 22 18 10
1332,7 8 50 21 23 21 22 33 38 9 4
20548,1 8 17 11 21 22 61 9 4
26203,1 8 17 17 21 32 33 34 22 61
7953,7 8 73 21 32 21 47 21 22 33 29 9 10
23180,1 8 11 12 69 99 9 10
19275,1 8 41 37 23 24 22 33 14 40 9 4
22999,7 8 17 21 22 33 57 44 9 10
10338,7 8 60 17 21 22 48 38 9 4
11400,1 8 39 43 11 88 32 21 22 12 9 4
21252,1 8 37 30 31 9 10
21251,1 8 37 30 31 9 4
19157,1 8 116 21 23 21 22 18 19
10782,1 8 41 37 23 24 22 33 14 40 9 10
17044,20 43 39 11 12 99 9 10
22992,1 8 39 53 30 31 14 9 4
8361,20 73 21 32 21 47 21 22 18 19
17900,20 37 32 33 34 22 33 36 9 4
7323,20 37 32 33 34 22 33 36 9 10
23846,1 8 39 53 30 31 14 9 10
7108,1 8 66 39 11 12 9 4
17033,7 8 11 21 88 32 21 23 21 22 48 12 9 10
7107,1 8 66 39 11 12 9 10
23411,7 8 13 23 24 22 33 104 110 54 40 9 4
8360,20 73 21 32 21 47 21 22 18 10
24397,1 8 39 17 35 32 33 22 12 9 4
16492,7 8 11 21 88 32 21 23 21 22 48 12 9 4
11235,20 43 39 11 12 99 9 4
20184,1 8 39 17 35 32 33 22 12 9 10
26936,20 17 32 21 22 33 36 40 9 4
5891,7 8 17 21 88 32 21 26 70 71 27 72 4
3892,1 5 21 22 22 40 40 9 4
3401,7 8 39 17 21 22 12 9 4
11929,20 28 103 32 33 22 49 81 9 10
11502,1 8 17 88 32 21 23 21 22 33 29 9 4
11930,20 28 103 32 33 22 49 81 9 4
8703,20 41 37 32 33 34 12 40 9 10
1626,7 8 43 11 21 22 12 9 4
13993,7 8 28 30 31 31 36 9 10
17953,7 8 122 47 48 33 31 14 9 4
11773,20 41 37 32 33 34 12 40 9 4
18859,7 8 74 41 42 42 9 10
23815,7 8 11 21 22 33 36 44 40 9 10
3891,1 5 21 22 22 40 40 9 10
11501,1 8 17 88 32 21 23 21 22 33 29 9 10
26229,1 8 17 51 11 21 22 24 54 18 10
17954,7 8 122 47 48 33 31 14 9 10
1627,7 8 43 11 21 22 12 9 10
17836,1 8 41 11 21 22 33 31 54 9 10
25604,7 8 50 47 48 22 33 57 42 40 9 4
4543,7 8 74 41 42 42 9 4
25603,7 8 50 47 48 22 33 57 42 40 9 10
7734,7 8 11 12 52 42 9 4
13845,1 8 11 21 22 48 54 9 10
12529,20 41 17 17 21 22 18 10
20919,1 8 35 109 110 57 9 4
2489,1 8 35 109 110 57 9 10
3343,20 43 51 56 32 33 22 33 31 54 9 4
7733,7 8 11 12 52 42 9 10
14636,1 8 43 11 32 33 18 10
26819,20 11 21 32 33 34 33 104 29 9 4
18698,20 37 32 33 22 24 38 9 4
20458,7 8 66 17 18 59 67 67 40 9 4
24019,7 8 66 17 18 59 67 67 40 9 10
18699,20 37 32 33 22 24 38 9 10
15253,1 8 60 17 21 22 24 14 81 44 9 4
6088,1 8 39 11 21 47 21 22 48 12 9 10
26818,20 11 21 32 33 34 33 104 29 9 10
11972,20 43 28 32 33 82
16479,1 8 37 38 125 19
19740,20 41 39 13 30 31 29 40 9 10
16320,1 8 53 54 44 52 9 10
2445,20 41 39 17 21 88 32 21 22 48 12 9 4
2446,20 41 39 17 21 88 32 21 22 48 12 9 10
19731,20 41 39 13 30 31 29 40 9 4
17812,7 8 80 23 24 22 33 14 81 9 10
22494,7 8 80 23 24 22 33 14 81 9 4
13994,7 8 28 30 31 31 36 9 4
9817,1 8 15 37 32 33 22 12 9 4
12332,7 8 50 21 23 21 22 33 36 18 10
9818,1 8 15 37 32 33 22 12 9 10
17789,7 8 37 38 42 19
20013,1 8 39 11 12 40 67 9 10
16321,1 8 53 54 44 52 9 4
20014,1 8 39 11 12 40 67 9 4
13308,7 8 41 13 103 32 33 18 10
3092,7 8 56 57 42 18 9 4
5671,7 8 11 21 22 12 67 40 9 10
3088,7 8 56 57 42 18 9 10
5672,7 8 11 21 22 12 67 40 9 4
14804,7 8 37 38 67 40 9 10
22163,1 8 39 60 17 18 40 67 9 10
10623,7 8 11 21 32 33 34 18 10
23319,7 8 43 43 43 11 21 32 33 34 22 12 9 4
4776,1 8 17 43 17 18 9 10
15589,7 8 37 38 67 40 9 4
20002,1 8 39 60 17 18 40 67 9 4
4102,7 8 60 17 21 22 33 29 9 10
23318,7 8 43 43 43 11 21 32 33 34 22 12 9 10
4777,1 8 17 43 17 18 9 4
11831,1 8 56 112 21 22 18 10
19452,7 8 73 21 32 21 22 12 9 4
8975,20 39 50 32 33 34 33 31 57 40 9 10
19451,7 8 73 21 32 21 22 12 9 10
24191,20 39 17 37 103 104 104 38 18 10
24829,7 8 74 77 88 32 21 22 12 9 10
8982,20 39 50 32 33 34 33 31 57 40 9 4
23877,7 8 74 11 21 22 33 31 57 9 10
4101,7 8 60 17 21 22 33 29 9 4
13666,7 8 50 21 88 32 21 23 21 22 61 9 4
25640,1 8 77 78 75 18 9 10
14087,7 8 50 21 88 32 21 23 21 22 61 9 10
8490,7 8 56 57 18 18 10
15728,20 37 103 104 104 36 9 4
15180,7 8 39 11 47 21 22 61 19
16027,1 8 58 23 24 102 9 4
12344,1 8 58 23 24 102 9 10
14025,1 8 56 112 21 22 18 19
20188,1 17 32 21 47 21 22 18 10
7964,1 8 17 17 37 38 9 4
15729,20 37 103 104 104 36 9 10
8816,7 8 60 17 21 22 49 9 10
7326,7 8 60 17 21 22 49 9 4
3418,7 8 39 17 21 22 12 9 10
23827,1 17 18 59 81 44 9 4
19097,20 11 21 88 32 21 23 21 22 24 29 9 4
19098,20 11 21 88 32 21 23 21 22 24 29 9 10
21764,1 8 80 43 11 21 32 33 34 22 12 81 9 10
25235,7 8 17 21 47 21 88 32 21 22 61 19
11490,1 8 80 43 11 21 32 33 34 22 12 81 9 4
21746,7 8 28 39 17 21 21 22 61 19
12552,1 8 74 75 40 9 10
21719,1 8 68 17 73 21 26 70 71 27 72 4
16888,20 74 75 75 42 9 4
22986,20 41 39 17 21 47 21 22 62
24467,1 8 53 54 18 40 9 4
6694,20 39 17 21 22 18 81 9 10
6698,20 39 17 21 22 18 81 9 4
9555,7 8 11 32 33 22 12 9 4
16889,20 74 75 75 42 9 10
20735,1 8 11 21 32 33 34 62
1571,7 8 11 32 33 22 12 9 10
23486,7 8 43 17 21 22 78 9 4
25060,7 8 50 47 48 22 24 36 40 9 10
23487,7 8 43 17 21 22 78 9 10
20802,7 8 37 30 31 29 40 40 9 4
20801,7 8 37 30 31 29 40 40 9 10
25059,7 8 50 47 48 22 24 36 40 9 4
11594,20 41 17 41 74 43 44 75 19
8187,20 41 35 32 21 22 12 9 10
10252,1 8 37 32 33 22 49 9 4
5410,1 8 17 11 21 22 33 36 9 10
24837,20 43 11 21 112 113 38 18 12 9 10
5411,1 8 17 11 21 22 33 36 9 4
20278,7 8 39 17 32 21 22 33 54 9 4
8241,20 37 30 31 54 16 9 4
20279,7 8 39 17 32 21 22 33 54 9 10
10683,1 8 37 32 33 22 49 9 10
22231,1 17 32 33 34 22 33 57 9 4
22462,20 41 17 41 41 74 41 42 18 42 9 10
8240,20 37 30 31 54 16 9 10
6182,7 8 11 21 22 33 29 9 4
1798,7 8 11 21 22 33 29 9 10
22688,1 8 66 50 21 22 49 67 40 9 4
4838,7 8 39 74 75 9 4
4839,7 8 39 74 75 9 10
25075,7 8 66 17 35 36 19
2084,1 8 66 50 21 22 49 67 40 9 10
18268,1 8 39 39 43 28 29 40 40 9 4
25361,20 43 41 41 56 47 48 49 9 4
13002,1 8 66 11 32 21 22 33 31 54 67 40 9 4
13005,1 8 66 11 32 21 22 33 31 54 67 40 9 10
13734,1 8 41 28 103 104 29 75 9 10
20695,7 8 43 56 57 19
10358,65 21 32 21 47 21 47 21 22 48 12 9 4
3397,1 8 39 53 54 9 4
19410,7 8 60 17 21 22 33 29 18 10
20751,20 73 21 26 70 71 86 118
10359,65 21 32 21 47 21 47 21 22 48 12 9 10
25362,20 43 41 41 56 47 48 49 9 10
13733,1 8 41 28 103 104 29 75 9 4
17880,7 8 35 32 33 61
25679,20 74 41 43 17 18 44 9 10
3952,7 8 60 17 21 22 117 9 10
3953,7 8 60 17 21 22 117 9 4
14314,7 8 35 32 33 62
5525,7 8 56 30 31 31 57 9 4
26201,7 8 56 57 18 9 4
26612,65 21 32 21 23 21 22 61 9 4
5051,7 8 41 37 32 33 22 18 10
23309,7 8 41 41 74 43 44 9 4
12537,7 8 56 57 18 9 10
22024,20 51 98 74 11 21 22 12 9 10
26613,65 21 32 21 23 21 22 61 9 10
2635,7 8 56 30 31 31 57 9 10
6003,7 8 77 32 21 23 21 22 18 19
6607,7 8 50 47 48 22 12 67 40 9 4
12765,20 51 98 74 11 21 22 12 9 4
2840,1 8 58 47 48 22 18 19
25678,20 74 41 43 17 18 44 9 4
4678,7 8 50 47 48 22 12 67 40 9 10
6002,7 8 77 32 21 23 21 22 18 10
7128,20 39 21 22 22 12 9 4
2839,1 8 58 47 48 22 18 10
11664,20 17 32 21 22 33 31 57 9 10
19724,7 8 50 39 66 67 9 4
7129,20 39 21 22 22 12 9 10
10385,20 17 21 32 33 34 33 54 9 10
11665,20 17 32 21 22 33 31 57 9 4
19725,7 8 50 39 66 67 9 10
25714,7 8 17 28 109 110 29 18 10
2080,1 8 50 21 22 18 19
26644,1 8 74 75 40 9 4
596,1 8 50 21 22 18 10
671,83 21 32 33 34 22 33 29 9 4
3123,1 8 17 98 51 52 18 10
339,1 8 17 21 22 61 19
25550,7 8 43 80 11 32 21 22 33 38 81 44 9 10
17593,1 8 39 11 12 44 69 44 42 40 9 10
177,1 8 39 53 54 9 10
19737,1 8 39 28 30 30 32 33 22 49 9 4
25551,7 8 43 80 11 32 21 22 33 38 81 44 9 4
10386,20 17 21 32 33 34 33 54 9 4
25447,1 8 41 28 30 32 33 22 12 9 10
17592,1 8 39 11 12 44 69 44 42 40 9 4
20750,20 73 21 26 70 71 86 10
12932,20 56 32 33 33 18 40 9 4
670,83 21 32 33 34 22 33 29 9 10
8544,1 8 41 28 30 32 33 22 12 9 4
7111,1 8 66 50 21 22 12 40 67 40 9 4
20131,7 8 74 11 21 23 21 22 12 9 4
10380,20 74 53 30 31 38 9 10
26456,1 8 41 98 74 75 9 4
1179,20 17 32 33 34 18 10
16730,20 13 23 24 22 12 81 9 4
10379,20 74 53 30 31 38 9 4
7110,1 8 66 50 21 22 12 40 67 40 9 10
14381,20 43 39 41 41 11 32 33 34 12 40 9 4
23346,1 8 50 47 48 22 33 104 110 54 40 9 4
1324,65 32 21 23 21 22 33 29 9 10
14194,7 8 39 11 11 21 22 48 12 9 10
559,1 8 39 60 17 21 22 33 36 40 9 10
831,20 53 32 33 22 18 10
13422,1 17 21 22 61 42 9 4
14120,7 8 37 38 44 18 10
1795,1 8 101 21 47 21 22 61 9 4
12862,1 8 66 28 29 19
832,20 53 32 33 22 18 19
8848,1 8 41 77 21 22 33 29 9 10
1637,1 8 101 21 47 21 22 61 9 10
18379,1 8 41 77 21 22 33 29 9 4
5981,1 8 39 60 17 21 22 33 36 40 9 4
11639,7 8 68 13 109 110 14 69 9 4
3385,20 11 32 33 34 12 9 4
23628,7 8 39 39 17 18 40 40 9 4
4661,7 8 51 39 17 18 40 9 10
21348,7 8 80 66 67 9 10
21342,7 8 80 66 67 9 4
15086,1 17 21 22 61 42 9 10
4659,7 8 51 39 17 18 40 9 4
1325,65 32 21 23 21 22 33 29 9 4
25614,7 8 39 11 11 21 22 48 12 9 4
24834,1 8 17 51 11 17 37 38 9 4
11086,7 8 11 21 22 33 29 18 10
6018,7 8 53 32 33 22 78 9 4
1180,20 17 32 33 34 18 19
6019,7 8 53 32 33 22 78 9 10
22472,1 8 50 47 48 22 33 18 40 9 4
23052,1 8 39 17 107 32 33 22 18 10
12746,7 8 41 42 99 9 10
25367,1 8 50 47 48 22 33 18 40 9 10
697,7 8 11 47 48 12 9 4
23053,1 8 39 17 107 32 33 22 18 19
16215,7 8 50 47 48 22 48 57 9 10
7878,20 35 32 33 22 48 12 9 4
16218,7 8 50 47 48 22 48 57 9 4
270,1 8 50 47 48 22 33 29 40 9 4
22434,1 8 17 37 38 18 9 4
12679,1 8 17 37 38 18 9 10
7020,1 8 50 39 11 12 69 9 4
22733,1 8 15 17 21 32 21 22 12 9 10
25098,1 8 80 35 32 33 12 9 10
278,20 56 30 31 57 18 10
7877,20 35 32 33 22 48 12 9 10
13106,7 8 41 42 99 9 4
698,7 8 11 47 48 12 9 10
19129,1 8 28 112 21 22 61 9 10
16104,1 8 39 50 32 33 34 33 104 29 81 9 10
3384,20 11 32 33 34 12 9 10
11264,1 8 74 41 43 51 52 19
25099,1 8 80 35 32 33 12 9 4
1113,7 8 37 38 42 75 19
3424,1 8 28 32 33 22 61 9 10
4925,20 28 103 104 31 29 69 9 10
4924,20 28 103 104 31 29 69 9 4
19531,1 8 66 74 43 28 29 19
1640,1 8 28 32 33 22 61 9 4
13204,7 8 39 41 43 11 21 32 33 34 22 61 76 19
19650,1 8 56 23 24 22 33 29 40 9 4
3887,1 8 50 47 48 22 33 38 18 10
17773,7 8 43 80 13 32 33 22 12 9 4
17774,7 8 43 80 13 32 33 22 12 9 10
21284,1 8 56 23 24 22 33 29 40 9 10
5027,20 39 41 42 19
9966,1 8 11 12 75 52 18 10
5739,1 8 43 11 21 22 33 36 9 4
5819,1 8 17 74 51 74 11 21 22 33 36 9 4
22238,1 8 17 88 32 21 88 32 21 22 61 19
157,1 8 50 47 48 22 33 29 40 9 10
674,7 8 39 11 21 22 33 31 54 9 4
5820,1 8 17 74 51 74 11 21 22 33 36 9 10
14455,1 8 43 11 21 22 33 36 9 10
21309,7 8 13 21 32 33 22 12 9 10
2465,20 73 32 33 34 33 104 29 9 10
6314,7 8 39 11 21 22 33 31 54 9 10
18967,7 8 43 17 21 22 18 10
2464,20 73 32 33 34 33 104 29 9 4
11745,1 17 11 13 23 24 22 18 10
10596,1 8 35 32 33 61 9 4
23233,73 21 32 21 22 18 10
17241,1 8 13 30 31 14 81 44 9 10
13644,1 8 58 21 32 21 47 21 22 18 10
26087,20 41 17 32 33 34 18 10
5903,1 8 43 39 53 54 19
13940,7 8 17 18 42 40 9 10
22493,20 73 88 32 21 32 21 26 70 71 27 10
16260,20 41 43 11 21 32 21 22 33 54 9 4
16259,20 41 43 11 21 32 21 22 33 54 9 10
26637,73 21 32 21 22 18 19
5112,1 17 32 33 34 48 12 9 10
25476,7 8 13 14 52 9 10
21123,7 8 41 41 39 41 42 19
11289,7 8 41 42 52 42 9 10
518,20 13 47 48 49 9 4
11288,7 8 41 42 52 42 9 4
11462,1 17 32 33 34 48 12 9 4
517,20 13 47 48 49 9 10
13941,7 8 17 18 42 40 9 4
9621,1 8 17 13 23 24 22 24 14 40 9 4
14936,7 8 47 48 12 9 10
14935,7 8 47 48 12 9 4
26036,7 8 32 33 22 18 67 40 9 4
26325,7 8 13 14 52 9 4
18937,7 8 32 33 22 18 67 40 9 10
5087,7 8 37 38 44 9 10
18158,1 8 11 12 99 44 75 9 10
24168,7 8 51 53 30 31 54 9 10
8110,7 8 107 114 115 9 10
19337,1 17 32 21 112 113 38 9 4
8111,7 8 107 114 115 9 4
5102,7 8 37 38 44 9 4
25440,1 8 17 21 32 21 22 33 29 18 9 10
5164,20 56 30 31 57 9 4
24786,7 8 17 11 47 48 38 18 10
14378,20 41 39 41 42 42 40 9 10
10858,1 8 17 53 54 9 4
16363,7 8 50 21 47 21 22 48 12 9 10
14379,20 41 39 41 42 42 40 9 4
17085,7 8 15 28 29 81 9 10
5163,20 56 30 31 57 9 10
5076,89 21 22 33 14 16 9 4
5075,89 21 22 33 14 16 9 10
17734,7 8 50 21 47 21 22 48 12 9 4
10875,1 8 17 53 54 9 10
24823,7 8 77 32 33 34 78 9 4
9861,1 8 66 63 64 42 67 9 4
23182,7 8 98 68 11 21 22 18 10
14921,7 8 17 74 75 52 19
9862,1 8 66 63 64 42 67 9 10
20840,1 17 32 21 88 32 21 22 61 19
25588,1 8 11 32 21 21 22 33 14 9 10
758,7 8 74 41 11 21 22 48 12 9 10
26320,88 32 88 32 88 32 21 32 21 22 33 31 9 4
24288,1 8 11 32 21 21 22 33 14 9 4
1959,20 41 39 41 42 75 40 9 4
15305,7 8 80 17 18 9 4
6844,20 74 75 18 18 10
26321,88 32 88 32 88 32 21 32 21 22 33 31 9 10
17084,7 8 15 28 29 81 9 4
21176,1 8 39 39 11 12 19
25577,20 17 21 32 88 32 21 22 12 9 4
15304,7 8 80 17 18 9 10
5370,7 8 11 21 22 24 14 40 9 10
19685,1 8 11 12 67 9 10
19934,1 8 13 30 31 54 40 9 4
2496,1 8 37 38 99 100
19686,1 8 11 12 67 9 4
15060,1 8 68 17 88 32 21 22 12 9 4
1958,20 41 39 41 42 75 40 9 10
2903,7 8 11 21 22 24 14 40 9 4
11723,1 8 11 28 29 19
14304,1 8 13 30 31 54 40 9 10
25578,20 17 21 32 88 32 21 22 12 9 10
3727,20 35 30 31 36 9 4
421,1 8 11 47 48 54 9 4
11675,20 68 28 32 33 18 10
9313,1 8 50 47 48 22 33 29 69 40 9 10
6039,1 8 50 47 48 22 33 29 69 40 9 4
3793,7 8 39 77 21 32 21 47 21 22 61 9 10
11116,7 8 39 77 21 32 21 47 21 22 61 9 4
24498,7 8 30 32 33 22 49 9 4
820,20 37 30 31 54 9 10
17171,73 21 32 21 22 33 38 9 10
26402,20 41 17 114 74 43 44 115 36 9 4
3728,20 35 30 31 36 9 10
1803,1 8 11 47 48 54 9 10
6817,7 8 30 32 33 22 49 9 10
17172,73 21 32 21 22 33 38 9 4
771,1 8 41 42 42 9 4
578,1 8 41 42 42 9 10
1040,1 8 50 47 48 22 33 31 29 40 9 10
15862,20 68 74 75 75 69 9 10
12535,20 11 11 21 22 48 12 9 10
819,20 37 30 31 54 9 4
15863,20 68 74 75 75 69 9 4
16731,20 13 23 24 22 12 81 9 10
17242,1 8 13 30 31 14 81 44 9 4
20737,1 8 11 21 32 21 47 21 22 33 9 10
1041,1 8 50 47 48 22 33 31 29 40 9 4
